symbol,date,bs_asset_accruals,fy_period
0114.HK,20221213,890069000.0,FY2023H1
0115.HK,20260424,1674483000.0,FY2025H2
0115.HK,20250929,1871723000.0,FY2025H1
0115.HK,20250425,2097568000.0000002,FY2024H2
0115.HK,20240926,2476242000.0,FY2024H1
0115.HK,20240426,2591423000.0,FY2023H2
0115.HK,20230927,2602692000.0,FY2023H1
0116.HK,20260424,23564416000.0,FY2025H2
0116.HK,20250922,20016886000.0,FY2025H1
0116.HK,20250505,18313905000.0,FY2024H2
0116.HK,20240923,17498855000.0,FY2024H1
0116.HK,20240422,18060010000.0,FY2023H2
0116.HK,20230921,17603527000.0,FY2023H1
0117.HK,20260424,2371634000.0,FY2025H2
0117.HK,20250929,2199459000.0,FY2025H1
0117.HK,20250425,2150125000.0,FY2024H2
0117.HK,20240927,2025189000.0,FY2024H1
0117.HK,20240426,1981119000.0,FY2023H2
0117.HK,20230927,1933666000.0,FY2023H1
0118.HK,20260427,1820145000.0,FY2025H2
0118.HK,20250923,1876549000.0,FY2025H1
0118.HK,20250425,1659173000.0,FY2024H2
0118.HK,20240925,1796773000.0,FY2024H1
0118.HK,20240425,1801346000.0,FY2023H2
0118.HK,20230922,2106434000.0000002,FY2023H1
0119.HK,20260429,150578245000.0,FY2025H2
0119.HK,20250926,165035092000.0,FY2025H1
0119.HK,20250428,164018717000.0,FY2024H2
0119.HK,20240927,173087809000.0,FY2024H1
0119.HK,20240429,173983005000.0,FY2023H2
0119.HK,20230927,179853041000.0,FY2023H1
0120.HK,20260428,2781000000.0,FY2025H2
0120.HK,20250926,3318700000.0,FY2025H1
0120.HK,20250428,3291200000.0,FY2024H2
0120.HK,20240926,3551800000.0,FY2024H1
0120.HK,20240426,3971900000.0,FY2023H2
0120.HK,20230927,3913700000.0,FY2023H1
0122.HK,20260423,1986522000.0,FY2025H2
0122.HK,20250918,2045641000.0,FY2025H1
0122.HK,20250416,2028074000.0,FY2024H3
0122.HK,20241003,2056034999.9999998,FY2024H2
0122.HK,20240419,2091694000.0,FY2024H1
0122.HK,20231117,2106293000.0000002,FY2023H2
0122.HK,20230424,2123571000.0,FY2023H1
0123.HK,20260430,337042054000.0,FY2025H2
0123.HK,20250929,341224714000.0,FY2025H1
0123.HK,20250429,380559190000.0,FY2024H2
0123.HK,20240927,397959904000.0,FY2024H1
0123.HK,20240429,371913478000.0,FY2023H2
0123.HK,20230922,349141867000.0,FY2023H1
0124.HK,20260428,30386479000.0,FY2025H2
0124.HK,20250923,33446305000.0,FY2025H1
0124.HK,20250428,39229260000.0,FY2024H2
0124.HK,20240924,42616752000.0,FY2024H1
0124.HK,20240424,44841983000.0,FY2023H2
0124.HK,20230922,47294017000.0,FY2023H1
0125.HK,20250723,707671000.0,FY2025H2
0125.HK,20241212,738963000.0,FY2025H1
0125.HK,20240724,631426000.0,FY2024H2
0125.HK,20231214,627920000.0,FY2024H1
0125.HK,20230724,616404000.0,FY2023H2
0125.HK,20221215,687980000.0,FY2023H1
0126.HK,20250730,5392223000.0,FY2025H2
0126.HK,20241218,5759895000.0,FY2025H1
0126.HK,20240725,5963141000.0,FY2024H2
0126.HK,20231214,5763358000.0,FY2024H1
0126.HK,20230727,6121646000.0,FY2023H2
0126.HK,20221214,6140956000.0,FY2023H1
0127.HK,20260428,2106955000.0,FY2025H2
0127.HK,20250925,1490800000.0,FY2025H1
0127.HK,20250428,1658798000.0,FY2024H2
0127.HK,20240924,746607000.0,FY2024H1
0127.HK,20240429,962832000.0,FY2023H2
0127.HK,20230926,784360000.0,FY2023H1
0128.HK,20260428,1026685999.9999999,FY2025H2
0128.HK,20250926,1019767000.0,FY2025H1
0128.HK,20250428,1021993000.0,FY2024H2
0128.HK,20240926,1029561999.9999999,FY2024H1
0128.HK,20240426,1088155000.0,FY2023H2
0128.HK,20230927,1112216000.0,FY2023H1
0129.HK,20250730,27056497000.0,FY2025H2
0129.HK,20241230,29579288000.0,FY2025H1
0129.HK,20240730,30607580000.0,FY2024H2
0129.HK,20231229,32609304000.0,FY2024H1
0129.HK,20230728,34675657000.0,FY2023H2
0129.HK,20221229,30694013000.0,FY2023H1
0130.HK,20250730,504890000.0,FY2025H2
0130.HK,20241227,562546000.0,FY2025H1
0130.HK,20240730,573580000.0,FY2024H2
0130.HK,20231222,600837000.0,FY2024H1
0130.HK,20230726,630249000.0,FY2023H2
0130.HK,20221223,679226000.0,FY2023H1
0131.HK,20251027,7528177000.0,FY2025H2
0131.HK,20250320,8669142000.0,FY2025H1
0131.HK,20241022,8679896000.0,FY2024H2
0131.HK,20240320,8937421000.0,FY2024H1
0131.HK,20231020,8977588000.0,FY2023H2
0131.HK,20230331,8942027000.0,FY2023H1
0132.HK,20260429,3781806000.0,FY2025H2
0132.HK,20250919,3537134000.0,FY2025H1
0132.HK,20250428,3344428000.0,FY2024H2
0132.HK,20240916,3220399000.0,FY2024H1
0132.HK,20240424,5845661000.0,FY2023H2
0132.HK,20230920,5131557000.0,FY2023H1
0133.HK,20260423,51271094.0,FY2025H2
0133.HK,20250910,10079385.0,FY2025H1
0133.HK,20250423,5158903.0,FY2024H2
0133.HK,20240910,1391697.0,FY2024H1
0133.HK,20240424,84174611.0,FY2023H2
0133.HK,20230908,65458070.00000001,FY2023H1
0135.HK,20260430,112839000000.0,FY2025H2
0135.HK,20250919,111346000000.0,FY2025H1
0135.HK,20250430,115563000000.0,FY2024H2
0135.HK,20240920,112905000000.0,FY2024H1
0135.HK,20240419,116166000000.0,FY2023H2
0135.HK,20230911,113832000000.0,FY2023H1
0136.HK,20260416,19530590000.0,FY2025H2
0136.HK,20250911,17479675000.0,FY2025H1
0136.HK,20250410,13733406000.0,FY2024H2
0136.HK,20240920,12019721000.0,FY2024H1
0136.HK,20240412,11896637000.0,FY2023H2
0136.HK,20230922,7944364000.0,FY2023H1
0137.HK,20260429,3658680000.0,FY2025H2
0137.HK,20250917,4231551999.9999995,FY2025H1
0137.HK,20250428,4048665000.0,FY2024H2
0137.HK,20240912,3845802000.0,FY2024H1
0137.HK,20240419,3640777000.0,FY2023H2
0137.HK,20230914,3905775000.0,FY2023H1
0138.HK,20260428,2488000000.0,FY2025H2
0138.HK,20250919,2606000000.0,FY2025H1
0138.HK,20250428,2724000000.0,FY2024H2
0138.HK,20240919,2914000000.0,FY2024H1
0138.HK,20240419,2777000000.0,FY2023H2
0138.HK,20230928,3280000000.0,FY2023H1
0139.HK,20260423,504269000.0,FY2025H2
0139.HK,20250925,708157000.0,FY2025H1
0139.HK,20250429,436307000.0,FY2024H2
0139.HK,20240925,550410000.0,FY2024H1
0139.HK,20240429,787894000.0,FY2023H2
0139.HK,20230922,749588000.0,FY2023H1
0142.HK,20260428,22681200000.0,FY2025H2
0142.HK,20250923,22514500000.0,FY2025H1
0142.HK,20250429,21461700000.0,FY2024H2
0142.HK,20240919,20097400000.0,FY2024H1
0142.HK,20240425,20425300000.0,FY2023H2
0142.HK,20230919,20110100000.0,FY2023H1
0144.HK,20260427,160486000000.0,FY2025H2
0144.HK,20250926,159183000000.0,FY2025H1
0144.HK,20250425,153156000000.0,FY2024H2
0144.HK,20240924,155199000000.0,FY2024H1
0144.HK,20240425,154356000000.0,FY2023H2
0144.HK,20230918,158828000000.0,FY2023H1
0145.HK,20260427,57022000.0,FY2025H2
0145.HK,20250924,44218000.0,FY2025H1
0145.HK,20250428,36249000.0,FY2024H2
0145.HK,20240924,28346000.0,FY2024H1
0145.HK,20240429,12995000.0,FY2023H2
0145.HK,20230915,15690000.0,FY2023H1
0146.HK,20251020,575399000.0,FY2025H2
0146.HK,20250306,690013000.0,FY2025H1
0146.HK,20241014,692612000.0,FY2024H2
0146.HK,20240313,601135000.0,FY2024H1
0146.HK,20231019,575210000.0,FY2023H2
0146.HK,20230309,561361000.0,FY2023H1
0147.HK,20250728,1196385000.0,FY2025H2
0147.HK,20241224,1588513000.0,FY2025H1
0147.HK,20240729,1600558000.0,FY2024H2
0147.HK,20231221,1955782000.0,FY2024H1
0147.HK,20230727,2109270000.0,FY2023H2
0147.HK,20221222,2649568000.0,FY2023H1
0148.HK,20260422,97606777000.0,FY2025H2
0148.HK,20250916,97754125000.0,FY2025H1
0148.HK,20250421,91085062000.0,FY2024H2
0148.HK,20240916,92915001000.0,FY2024H1
0148.HK,20240418,92028324000.0,FY2023H2
0148.HK,20230918,91281026000.0,FY2023H1
0149.HK,20250724,4042974000.0,FY2025H2
0149.HK,20241220,4137898000.0,FY2025H1
0149.HK,20240725,4386610000.0,FY2024H2
0149.HK,20231221,4314379000.0,FY2024H1
0149.HK,20230727,4585550000.0,FY2023H2
0149.HK,20221221,4411814000.0,FY2023H1
0150.HK,20250710,454267000.0,FY2025H2
0151.HK,20250717,18862691000.0,FY2025H2
0151.HK,20241212,18952772000.0,FY2025H1
0151.HK,20240718,22404507000.0,FY2024H2
0151.HK,20231214,20815782000.0,FY2024H1
0151.HK,20230720,20923567000.0,FY2023H2
0151.HK,20221215,17114675000.0,FY2023H1
0152.HK,20260417,142625647000.0,FY2025H2
0152.HK,20250916,136157578000.00002,FY2025H1
0152.HK,20250415,126763127000.0,FY2024H2
0152.HK,20240916,119158935000.0,FY2024H1
0152.HK,20240418,122353230000.0,FY2023H2
0152.HK,20230918,118918183000.0,FY2023H1
0154.HK,20260430,5254912000.0,FY2025H2
0154.HK,20250912,5325512000.0,FY2025H1
0154.HK,20250430,5230302000.0,FY2024H2
0154.HK,20240913,5206513000.0,FY2024H1
0154.HK,20240429,5327731000.0,FY2023H2
0154.HK,20230913,5582610781.69985,FY2023H1
0156.HK,20260429,3215068000.0,FY2025H2
0156.HK,20250929,3290891000.0,FY2025H1
0156.HK,20250429,3202550000.0,FY2024H2
0156.HK,20240927,3488947000.0,FY2024H1
0156.HK,20240429,3647375000.0,FY2023H2
0156.HK,20230928,3559393000.0,FY2023H1
0157.HK,20260309,796355000.0,FY2025H2
0157.HK,20250805,754563000.0,FY2025H1
0157.HK,20250224,656424000.0,FY2024H2
0157.HK,20240806,697090000.0,FY2024H1
0157.HK,20240222,680471000.0,FY2023H2
0157.HK,20230816,674507000.0,FY2023H1
0158.HK,20251229,6385214000.0,FY2025H2
0158.HK,20250623,6928266000.0,FY2025H1
0158.HK,20241223,7108522000.0,FY2024H2
0158.HK,20240624,7347824000.0,FY2024H1
0158.HK,20231228,7375053000.0,FY2023H2
0158.HK,20230619,7575521000.0,FY2023H1
0159.HK,20250917,699487000.0,FY2025H2
0159.HK,20250225,656252000.0,FY2025H1
0159.HK,20240916,708743000.0,FY2024H2
0159.HK,20240226,724115000.0,FY2024H1
0159.HK,20230919,708314000.0,FY2023H2
0159.HK,20230227,725299000.0,FY2023H1
0160.HK,20250728,17889365000.0,FY2025H2
0160.HK,20241227,18714036000.0,FY2025H1
0160.HK,20240729,18106745000.0,FY2024H2
0160.HK,20231227,18134850000.0,FY2024H1
0160.HK,20230726,18417225000.0,FY2023H2
0160.HK,20221228,17468239000.0,FY2023H1
0162.HK,20260430,7557821000.0,FY2025H2
0162.HK,20250930,7515266000.0,FY2025H1
0162.HK,20250430,7557093000.0,FY2024H2
0162.HK,20240930,7648840000.0,FY2024H1
0162.HK,20240430,7614027000.0,FY2023H2
0162.HK,20230928,7587126000.0,FY2023H1
0163.HK,20250721,36582765000.0,FY2025H2
0163.HK,20241212,38359489000.0,FY2025H1
0163.HK,20240717,44942649000.0,FY2024H2
0163.HK,20231213,45871354000.0,FY2024H1
0163.HK,20230720,48645354000.0,FY2023H2
0163.HK,20221209,49939495000.0,FY2023H1
0164.HK,20250731,66176000.0,FY2025H2
0164.HK,20241230,58876000.0,FY2025H1
0164.HK,20240731,61377000.0,FY2024H2
0164.HK,20231228,67853000.0,FY2024H1
0164.HK,20230728,49352000.0,FY2023H2
0164.HK,20221229,68638000.0,FY2023H1
0165.HK,20260416,14473872000.0,FY2025H2
0165.HK,20250912,16532822000.0,FY2025H1
0165.HK,20250415,14126245000.0,FY2024H2
0165.HK,20240912,14392429000.0,FY2024H1
0165.HK,20240417,13778903000.0,FY2023H2
0165.HK,20230911,15855260000.0,FY2023H1
0166.HK,20260430,902600000.0,FY2025H2
0166.HK,20250926,1025700000.0,FY2025H1
0166.HK,20250429,940400000.0,FY2024H2
0166.HK,20240912,1240100000.0,FY2024H1
0166.HK,20240426,904100000.0,FY2023H2
0166.HK,20230914,1519100000.0,FY2023H1
0167.HK,20260416,116149000.0,FY2025H2
0167.HK,20250926,84626000.0,FY2025H1
0167.HK,20250423,78686000.0,FY2024H2
0167.HK,20240930,53787000.0,FY2024H1
0168.HK,20260326,38449138236.0,FY2025H2
0168.HK,20251027,36103548442.0,FY2025Q3
0168.HK,20250826,46534873772.0,FY2025H1
0168.HK,20250428,33688515086.0,FY2025Q1
0168.HK,20250330,46036239371.0,FY2024H2
0168.HK,20241029,27387348042.0,FY2024Q3
0168.HK,20240829,27976130601.0,FY2024H1
0168.HK,20240429,27550842735.0,FY2024Q1
0168.HK,20240326,38422379787.0,FY2023H2
0168.HK,20231027,31111250803.0,FY2023Q3
0168.HK,20230827,37289927658.0,FY2023H1
0168.HK,20230424,33274710066.0,FY2023Q1
0169.HK,20260427,2400191000.0,FY2025H2
0169.HK,20250925,3515967000.0,FY2025H1
0169.HK,20250429,3191387000.0,FY2024H2
0169.HK,20240927,2292658000.0,FY2024H1
0169.HK,20240429,2327488000.0,FY2023H2
0169.HK,20230921,2332378000.0,FY2023H1
0171.HK,20260430,5540663000.0,FY2025H2
0171.HK,20250930,5885717000.0,FY2025H1
0171.HK,20250430,6442040000.0,FY2024H2
0171.HK,20240924,6805255000.0,FY2024H1
0171.HK,20240430,7081037000.0,FY2023H2
0171.HK,20230920,8625059000.0,FY2023H1
0173.HK,20260429,60063503000.0,FY2025H2
0173.HK,20250923,58371394000.0,FY2025H1
0173.HK,20250429,58562288000.0,FY2024H2
0173.HK,20240923,64789894000.0,FY2024H1
0173.HK,20240429,66085713000.0,FY2023H2
0173.HK,20230921,67310096999.99999,FY2023H1
0174.HK,20260423,8797235000.0,FY2025H2
0174.HK,20250904,9321697000.0,FY2025H1
0174.HK,20250410,9744597000.0,FY2024H2
0174.HK,20240829,10023228000.0,FY2024H1
0174.HK,20240425,10078184000.0,FY2023H2
0174.HK,20230831,11564961000.0,FY2023H1
0175.HK,20260427,225090815000.0,FY2025H2
0175.HK,20251117,218212000000.0,FY2025Q3
0175.HK,20250827,220912139000.0,FY2025H1
0175.HK,20250515,223757000000.0,FY2025Q1
0175.HK,20250427,183681541000.0,FY2024H2
0175.HK,20241114,170974000000.0,FY2024Q3
0175.HK,20240828,150577636000.0,FY2024H1
0175.HK,20240628,150925000000.0,FY2024Q1
0175.HK,20240425,154921836000.0,FY2023H2
0175.HK,20230831,129731848000.0,FY2023H1
0176.HK,20240930,875989000.0,FY2024H1
0176.HK,20240507,903614000.0,FY2023H2
0176.HK,20230926,1066723000.0,FY2023H1
0177.HK,20260329,95783826652.94,FY2025H2
0177.HK,20251029,92118609362.9899,FY2025Q3
0177.HK,20250828,95427332188.98,FY2025H1
0177.HK,20250428,90757029317.31001,FY2025Q1
0177.HK,20250326,89042588961.4599,FY2024H2
0177.HK,20241029,83220698830.88,FY2024Q3
0177.HK,20240827,83787149002.12,FY2024H1
0177.HK,20240428,80575030947.4899,FY2024Q1
0177.HK,20240328,77768403559.67,FY2023H2
0177.HK,20231029,78657140178.85991,FY2023Q3
0177.HK,20230827,79143448853.06001,FY2023H1
0177.HK,20230428,79012211671.91,FY2023Q1
0178.HK,20250718,2025029000.0,FY2025H2
0178.HK,20241206,2005350000.0,FY2025H1
0178.HK,20240719,2046361000.0,FY2024H2
0178.HK,20231211,2271713000.0,FY2024H1
0178.HK,20230718,1910071000.0,FY2023H2
0178.HK,20221209,1837391000.0,FY2023H1
0179.HK,20250616,3273650000.0,FY2025H2
0179.HK,20241209,3403984000.0,FY2025H1
0179.HK,20240603,3471609000.0,FY2024H2
0179.HK,20231129,3550356000.0,FY2024H1
0179.HK,20230613,3687845000.0,FY2023H2
0179.HK,20221128,3732294000.0,FY2023H1
0180.HK,20260424,2546030000.0,FY2025H2
0180.HK,20250919,2699012000.0,FY2025H1
0180.HK,20250425,2760619000.0,FY2024H2
0180.HK,20240923,2865481000.0,FY2024H1
0180.HK,20240426,2917831000.0,FY2023H2
0180.HK,20230921,2965180000.0,FY2023H1
0181.HK,20260427,314428377.0,FY2025H2
0181.HK,20250903,341950278.0,FY2025H1
0181.HK,20250430,322660759.0,FY2024H2
0181.HK,20240909,333010428.0,FY2024H1
0181.HK,20240426,350727381.0,FY2023H2
0181.HK,20230911,376295719.0,FY2023H1
0182.HK,20260427,32125763000.0,FY2025H2
0182.HK,20250905,31094184000.0,FY2025H1
0183.HK,20251023,1557939000.0,FY2025H2
0183.HK,20250310,1377623000.0,FY2025H1
0183.HK,20241024,1586788000.0,FY2024H2
0183.HK,20240313,1638851000.0,FY2024H1
0183.HK,20230313,1667796000.0,FY2023H1
0184.HK,20260424,5754087000.0,FY2025H2
0184.HK,20250924,5476802000.0,FY2025H1
0184.HK,20250424,5546670000.0,FY2024H2
0184.HK,20240926,5418027000.0,FY2024H1
0184.HK,20240424,5598512000.0,FY2023H2
0184.HK,20230927,5420780000.0,FY2023H1
0185.HK,20260421,32786542999.999996,FY2025H2
0185.HK,20250912,37503524000.0,FY2025H1
0185.HK,20250429,39180184000.0,FY2024H2
0185.HK,20241212,43519009000.0,FY2024H1
0185.HK,20230911,60848493000.0,FY2023H1
0186.HK,20250721,2860000000.0,FY2025H2
0186.HK,20241211,2892000000.0,FY2025H1
0186.HK,20240731,3960000000.0,FY2024H2
0186.HK,20231218,4885000000.0,FY2024H1
0186.HK,20230726,7663000000.0,FY2023H2
0186.HK,20221214,8332000000.0,FY2023H1
0187.HK,20260327,2420260698.8900003,FY2025H2
0187.HK,20251030,2426882636.31,FY2025Q3
0187.HK,20250815,2545139041.94,FY2025H1
0187.HK,20250429,2485868858.2999997,FY2025Q1
0187.HK,20250328,2507044891.4100003,FY2024H2
0187.HK,20241030,2369793838.6799903,FY2024Q3
0187.HK,20240816,2467387725.6,FY2024H1
0187.HK,20240429,2253722254.33,FY2024Q1
0187.HK,20240328,2213498707.33,FY2023H2
0187.HK,20231030,2085797192.1399999,FY2023Q3
0187.HK,20230816,2157264372.4899898,FY2023H1
0187.HK,20230428,2041147914.79,FY2023Q1
0188.HK,20251024,832613000.0,FY2025H2
0188.HK,20250321,774605000.0,FY2025H1
0188.HK,20241029,644483000.0,FY2024H2
0188.HK,20240321,687581000.0,FY2024H1
0188.HK,20231027,764847000.0,FY2023H2
0188.HK,20230323,800405000.0,FY2023H1
0189.HK,20260423,18250243000.0,FY2025H2
0189.HK,20250911,18149042000.0,FY2025H1
0189.HK,20250422,18025607000.0,FY2024H2
0189.HK,20240926,18171781000.0,FY2024H1
0189.HK,20240429,19102424000.0,FY2023H2
0189.HK,20230915,18739391000.0,FY2023H1
0191.HK,20251119,63259370000.0,FY2025H2
0191.HK,20250414,65731592999.99999,FY2025H1
0191.HK,20241113,66805455000.0,FY2024H2
0191.HK,20240418,70762380000.0,FY2024H1
0191.HK,20231116,72613013000.0,FY2023H2
0191.HK,20230420,76177529000.0,FY2023H1
0193.HK,20251127,773312000.0,FY2025H2
0193.HK,20250410,761806000.0,FY2025H1
0193.HK,20241128,615052000.0,FY2024H2
0193.HK,20240418,621567000.0,FY2024H1
0193.HK,20231129,595135000.0,FY2023H2
0193.HK,20230418,617527000.0,FY2023H1
0194.HK,20260416,12608796000.0,FY2025H2
0194.HK,20250829,12717086000.0,FY2025H1
0194.HK,20250408,12830067000.0,FY2024H2
0194.HK,20240830,13451203000.0,FY2024H1
0194.HK,20240411,13840742000.0,FY2023H2
0194.HK,20230831,14248883000.0,FY2023H1
0195.HK,20251204,1414164000.0,FY2024H1
0195.HK,20240418,1463210000.0,FY2023H2
0195.HK,20230904,1218399000.0,FY2023H1
0196.HK,20260427,11338662000.0,FY2025H2
0196.HK,20250926,11110721000.0,FY2025H1
0196.HK,20250429,10665224000.0,FY2024H2
0196.HK,20240926,11090389000.0,FY2024H1
0196.HK,20240425,11022393000.0,FY2023H2
0196.HK,20230927,11650512000.0,FY2023H1
0197.HK,20251028,590174000.0,FY2025H2
0197.HK,20250327,772466000.0,FY2025H1
0197.HK,20241030,787029000.0,FY2024H2
0197.HK,20240327,936051000.0,FY2024H1
0197.HK,20231030,951679000.0,FY2023H2
0197.HK,20230330,1008908000.0,FY2023H1
0199.HK,20250728,2753112000.0,FY2025H2
0199.HK,20241223,3162961000.0,FY2025H1
0199.HK,20240725,3798002000.0,FY2024H2
0199.HK,20231227,4406473000.0,FY2024H1
0199.HK,20230727,4672962000.0,FY2023H2
0199.HK,20221228,5273870000.0,FY2023H1
0200.HK,20260428,69280251000.0,FY2025H2
0200.HK,20250925,70366146000.0,FY2025H1
0200.HK,20250428,70420899000.0,FY2024H2
0200.HK,20240925,71996434000.0,FY2024H1
0200.HK,20240426,73346520000.0,FY2023H2
0200.HK,20230926,76873852000.0,FY2023H1
0201.HK,20260428,4745223000.0,FY2025H2
0201.HK,20250923,4851228000.0,FY2025H1
0201.HK,20250424,4799189000.0,FY2024H2
0201.HK,20240917,4888669000.0,FY2024H1
0201.HK,20240423,4977127000.0,FY2023H2
0201.HK,20230913,5022179000.0,FY2023H1
0202.HK,20250728,1298876000.0,FY2025H2
0202.HK,20241218,1337048000.0,FY2025H1
0202.HK,20240716,1539758000.0,FY2024H2
0202.HK,20231215,1661000000.0,FY2024H1
0202.HK,20230726,2497625000.0,FY2023H2
0202.HK,20221216,2626799000.0,FY2023H1
0204.HK,20250730,205569000.0,FY2025H2
0204.HK,20241227,305703000.0,FY2025H1
0204.HK,20240729,345452000.0,FY2024H2
0204.HK,20231228,307423000.0,FY2024H1
0204.HK,20230730,273320000.0,FY2023H2
0204.HK,20221216,224858000.0,FY2023H1
0205.HK,20260429,374239000.0,FY2025H2
0205.HK,20250930,315285000.0,FY2025H1
0205.HK,20250430,303580000.0,FY2024H2
0205.HK,20240927,300438000.0,FY2024H1
0205.HK,20240430,337919000.0,FY2023H2
0205.HK,20230929,350572000.0,FY2023H1
0206.HK,20260430,201481000.0,FY2025H2
0206.HK,20250915,209214000.0,FY2025H1
0206.HK,20250416,225908000.0,FY2024H2
0206.HK,20240916,236495000.0,FY2024H1
0206.HK,20240418,252446000.0,FY2023H2
0206.HK,20230914,250281000.0,FY2023H1
0207.HK,20250925,112727451000.0,FY2025H1
0207.HK,20250425,114695482000.0,FY2024H2
0207.HK,20240917,121563946000.0,FY2024H1
0207.HK,20240423,122575397000.0,FY2023H2
0207.HK,20230915,127145919000.0,FY2023H1
0209.HK,20260429,283249000.0,FY2025H2
0209.HK,20250929,288373000.0,FY2025H1
0209.HK,20250430,297622000.0,FY2024H2
0209.HK,20240917,379539000.0,FY2024H1
0209.HK,20240429,294250000.0,FY2023H2
0209.HK,20230915,384445000.0,FY2023H1
0210.HK,20260409,500915000.0,FY2025H2
0210.HK,20250902,543006000.0,FY2025H1
0210.HK,20250409,455002000.0,FY2024H2
0210.HK,20240903,421068000.0,FY2024H1
0210.HK,20240410,450202000.0,FY2023H2
0210.HK,20230905,463548328.71362996,FY2023H1
0211.HK,20250729,214864000.0,FY2025H2
0211.HK,20241213,207721000.0,FY2025H1
0211.HK,20240729,195898000.0,FY2024H2
0211.HK,20231215,220440000.0,FY2024H1
0211.HK,20230727,242325000.0,FY2023H2
0211.HK,20221228,233204000.0,FY2023H1
0212.HK,20260415,4431325000.0,FY2025H2
0212.HK,20250916,5074304000.0,FY2025H1
0212.HK,20250411,4426411000.0,FY2024H2
0212.HK,20240910,4970176000.0,FY2024H1
0212.HK,20240408,5176157000.0,FY2023H2
0212.HK,20230912,5257253000.0,FY2023H1
0213.HK,20250731,8977800447.0,FY2025H2
0213.HK,20241213,8616773000.0,FY2025H1
0213.HK,20240731,8104301751.0,FY2024H2
0213.HK,20231214,8080250000.0,FY2024H1
0213.HK,20230728,7654732126.0,FY2023H2
0213.HK,20221214,7334975000.0,FY2023H1
0214.HK,20250730,30521468000.0,FY2025H2
0214.HK,20241230,33237869000.0,FY2025H1
0214.HK,20240730,34397609000.0,FY2024H2
0214.HK,20231229,36672738000.0,FY2024H1
0214.HK,20230728,39255443000.0,FY2023H2
0214.HK,20221229,34797517000.0,FY2023H1
0215.HK,20260401,10540000000.0,FY2025H2
0215.HK,20250826,10744000000.0,FY2025H1
0215.HK,20250402,8532000000.0,FY2024H2
0215.HK,20240820,11114000000.0,FY2024H1
0215.HK,20240403,10346000000.0,FY2023H2
0215.HK,20230816,11647000000.0,FY2023H1
0216.HK,20250728,18967056000.0,FY2025H2
0216.HK,20241227,19792677000.0,FY2025H1
0216.HK,20240729,19199601000.0,FY2024H2
0216.HK,20231227,19199185000.0,FY2024H1
0216.HK,20230726,19507346000.0,FY2023H2
0216.HK,20221228,18543383000.0,FY2023H1
0217.HK,20260424,7227508000.0,FY2025H2
0217.HK,20250929,4080167000.0,FY2025H1
0217.HK,20250429,4033205000.0,FY2024H2
0217.HK,20240913,4273830000.0,FY2024H1
0217.HK,20240424,4939477000.0,FY2023H2
0217.HK,20230914,4467409000.0,FY2023H1
0218.HK,20260427,12078589000.0,FY2025H2
0218.HK,20250930,10939594000.0,FY2025H1
0218.HK,20250430,8268975000.0,FY2024H2
0218.HK,20240923,11052301000.0,FY2024H1
0218.HK,20240425,11159221000.0,FY2023H2
0218.HK,20230925,13920449000.0,FY2023H1
0219.HK,20260428,8989235000.0,FY2025H2
0219.HK,20250923,9183221000.0,FY2025H1
0219.HK,20250424,9289397000.0,FY2024H2
0219.HK,20240917,9594792000.0,FY2024H1
0219.HK,20240423,9567583000.0,FY2023H2
0219.HK,20230913,9681677000.0,FY2023H1
0220.HK,20260427,24036950000.0,FY2025H2
0220.HK,20250820,18848292000.0,FY2025H1
0220.HK,20250429,19952754000.0,FY2024H2
0220.HK,20240820,19081631000.0,FY2024H1
0220.HK,20240425,19621367000.0,FY2023H2
0220.HK,20230822,20459915000.0,FY2023H1
0222.HK,20260417,-620325000.0,FY2025H2
0222.HK,20250908,-636871000.0,FY2025H1
0222.HK,20250414,-572021000.0,FY2024H2
0222.HK,20240912,-638462000.0,FY2024H1
0222.HK,20240419,-415415000.0,FY2023H2
0222.HK,20230919,-724926000.0,FY2023H1
