symbol,pv_beta_5y,pv_rel_return_26w,pv_rel_return_52w
0450.HK,0.107068790331579,-9.59512359945906,-19.6401004136932
0451.HK,2.08869303910045,-49.9950649909469,37.602248692919
0455.HK,0.052817203228743,2.87712546587291,-39.8493094163995
0456.HK,0.159457689246832,46.8230006648792,50.7072247589113
0458.HK,0.555970589736247,5.41368544593501,-27.8842381524741
0459.HK,0.368307808428221,76.6170356782077,90.7339058060308
0460.HK,1.11812708105205,-36.1302412513747,-33.3489107893674
0464.HK,-0.05282416565557,-37.0375818316668,58.2425859968568
0465.HK,-0.251515145389,281.177583372267,599.276216288927
0467.HK,0.519073191859915,-34.0048015599809,-39.4653900550817
0468.HK,0.613586298806712,7.53939600507785,-10.0390898607869
0470.HK,,,
0471.HK,0.203595724091481,-76.942435977316,-70.799042985553
0472.HK,0.353518551255063,-46.8697565528811,-13.7780781427383
0474.HK,0.489118174778564,2.43198405760714,463.739212613802
0475.HK,0.135197600088784,-10.6919437243617,-34.5973182875894
0476.HK,0.589127827480977,-43.3928509155329,-40.6590302511787
0480.HK,0.715443769171297,-5.3260224371282,10.117263451421
0482.HK,1.420109438419,-0.698793827846267,-23.2431418303635
0483.HK,0.397434759436519,-27.6044623953754,-17.3622050905303
0484.HK,0.490829463271927,-10.1473824056078,-10.6310696553896
0485.HK,-0.212679531351708,-13.7414871093835,36.9406994203569
0486.HK,,,
0487.HK,0.82120757388282,-17.2072309308815,-66.7752382916756
0488.HK,0.130878507751965,22.5262967196257,1.61124956989949
0489.HK,0.899848189546898,10.5792110295973,98.8820034816972
0491.HK,1.28044832091644,-18.3158021869162,-29.3559883942604
0493.HK,1.41537167786549,-28.1179059244862,-50.5491918759822
0495.HK,-0.111798251612979,7.15564452196291,2.81994757889903
0496.HK,0.071805601356756,-50.4013550878955,-54.5052565259037
0497.HK,0.760975659884245,-2.47153065131298,-4.28875846964307
0498.HK,0.331634198735647,-56.5031646645329,-20.2043777998805
0499.HK,0.294893726711107,57.5228702201689,54.1216853198553
0500.HK,0.350611797221344,3.20214935127334,-39.7599246489238
0501.HK,,-20.0201817800434,
0505.HK,0.067514644730726,-7.58016476005372,-12.7338680164393
0506.HK,0.728017442237154,-12.7266810753762,2.47637346181993
0508.HK,0.410312921524356,-40.0982549370719,11.6631151187498
0509.HK,0.775603029336213,7.82314111327067,-1.09838375196449
0510.HK,0.788179657892868,-18.7633868324673,29.5140212771894
0511.HK,1.20780768254599,-17.5674695359834,-45.7414744194805
0512.HK,0.827323952468638,-30.0238705401249,-44.9833000524997
0513.HK,0.700134271805694,-13.236066135415,-57.5547230268848
0515.HK,0.794759993701386,7.82314111327067,-67.096193055942
0517.HK,0.364117852764914,2.79472500705282,1.97327699034637
0518.HK,0.0996620958684,4.98569003134248,-11.1805873500652
0519.HK,1.00920537419928,-20.1498436095118,39.8878716301043
0520.HK,1.73160539808833,-63.340132021488,-68.4751098209387
0521.HK,0.521237189167556,-25.3224911548829,-4.17304539698115
0522.HK,0.602603650955789,35.4205194336333,96.1297787261816
0524.HK,-0.074222711574473,677.070223885295,577.719271994735
0525.HK,0.4878142123556,10.6984248762912,10.9042395791078
0526.HK,1.28964108273348,60.4197953148661,9.69088347509393
0527.HK,-0.338122155413084,2.76893137358609,47.1463071007358
0528.HK,0.252364815876147,20.2642727801865,0.63673232256245
0529.HK,-0.044146358172909,-10.5732241951547,-5.93596280757493
0531.HK,0.232894344241623,173.977378369765,71.2591598406421
0532.HK,0.197191675552444,6.05554863600393,5.96601740860947
0533.HK,0.231710124432741,1.08419479369126,-14.412062862277
0535.HK,1.43591044899789,-40.8513054464344,-69.3724027102858
0536.HK,0.298479412996317,15.8846843740759,17.254493489939
0537.HK,,,
0538.HK,0.56188383824791,3.19869565860831,-5.34019237481398
0540.HK,0.439606656524764,7.82314111327067,25.1919193013108
0542.HK,-0.403678928847351,-40.4558772956565,143.957320078488
0543.HK,0.27725609770837,-17.5470097369107,-33.2092981182098
0544.HK,-0.280969252886046,-55.0736912028039,-62.9118939069867
0546.HK,0.659804020797654,-33.1047279883134,-39.4011605924797
0547.HK,0.083138426828341,-26.5552517054533,-45.3132239569686
0548.HK,0.438090617825976,-1.72897608602581,-2.10758391776077
0550.HK,0.605597577396679,289.55457434472,726.640374610446
0551.HK,0.942044257752083,-10.5324650524409,7.87860176037676
0552.HK,0.730469477556302,-5.62673095907079,-10.456816257155
0553.HK,0.612435692334789,-30.6996824602797,-29.0579123959239
0554.HK,0.844922193124576,-1.97896262429939,-28.0715518196105
0556.HK,-0.38512394612593,-2.6113752632313,69.4988496304374
0557.HK,-0.431395941523529,-5.65475152588816,-34.8412881189413
